rank_1based,id,name,network,symbol,private,created,proposalsCount,followersCount,cum_proposals,cum_coverage,is_selected
1062,0731changsha.eth,0731changsha,56,BNB,False,1689658424,40,24,134008,0.44803594772334426,True
1063,vapornodes.eth,VaporFi Labs,43114,VNODE,True,1640475087,40,1121,134048,0.4481696818131668,True
1064,fingerprints.eth,Fingerprints DAO,1,PRINTS/VG,False,1620086411,40,149,134088,0.4483034159029893,True
1065,啊7ki7ki邦邦.eth,刷5,137,matic,False,1688291529,40,32,134128,0.4484371499928118,True
1066,alandiaz.eth,WAKE,1,WAKE,False,1700905165,40,2,134168,0.4485708840826343,True
1067,zoraapi.eth,zoraapi,1,VOTE,False,1683764736,40,9,134208,0.44870461817245677,True
1068,derify.eth,Derify Protocol,56,eDRF,False,1651744639,40,1647,134248,0.4488383522622793,True
1069,railway12306.eth,whitelist,56,ychan,False,1637378786,40,85,134288,0.4489720863521018,True
1070,nb209.eth,给空间起个名,1,VOTE,False,1690559845,40,9,134328,0.4491058204419243,True
1071,0usdt.eth,12121,1,VOTE,False,1683729469,40,48,134368,0.4492395545317468,True
1072,celoafricadao.eth,CeloAfricaDao,1,VOTE,False,1681031831,40,118,134408,0.4493732886215693,True
1073,zhibang.eth,scroll,1,eth,False,1699193153,40,50,134448,0.4495070227113918,True
1074,vote-perp.eth,Perpetual Protocol,10,PERP,False,1610093848,40,1403,134488,0.4496407568012143,True
1075,roopt.eth,Roopt DAO,137,RPT,False,1657255978,39,56,134527,0.44977114753879127,True
1076,hsedefi.eth,HSE DeFi,137,HSE,False,1671613416,39,53,134566,0.4499015382763682,True
1077,vip2.premiumcard.eth,premium1,1,VOTE,False,1683723297,39,0,134605,0.4500319290139451,True
1078,kouya.eth,CITY BOY &CITY GIRL 市役所,137,CITYTICKET2,False,1645951492,39,11,134644,0.45016231975152204,True
1079,suxuxu.eth,arb lite ,42161,VOTE,False,1687087091,39,23,134683,0.450292710489099,True
1080,gaozhen.eth,WEB3研讨组,137,matic,False,1639562622,39,40,134722,0.45042310122667595,True
1081,zkware.eth,zkspace,1,DAO,False,1663166236,39,1355,134761,0.4505534919642529,True
1082,cartelrmc.eth,CartelRMC,1,CARTEL,False,1699808158,39,11,134800,0.4506838827018298,True
1083,mycontext.eth,TestStrategies,100,TST,False,1647253984,39,3,134839,0.4508142734394068,True
1084,8848labs.eth,L2 Labs,42161,$arb,False,1657621086,39,1729,134878,0.4509446641769837,True
1085,fuschu.eth,NFT,4,REP,False,1626343986,39,4,134917,0.4510750549145606,True
1086,dao-research-institute.eth,DAO Research DAO,137,DRD,False,1667266599,39,29,134956,0.45120544565213755,True
1087,mstableprotocoldao.eth,mStable Protocol DAO,1,mPD,True,1613402506,39,1,134995,0.45133583638971453,True
1088,nyolings.eth,Nyolings,1,NYOLINGS,False,1665852398,39,47,135034,0.45146622712729145,True
1089,0x100200300.eth,menmen,5,SL,False,1691496402,39,40,135073,0.4515966178648684,True
1090,lebronkkfan.eth,lebron,56,link3,False,1690787225,39,25,135112,0.4517270086024453,True
1091,rblood.eth,Royalblood,1,RBL,False,1651210414,39,13,135151,0.4518573993400223,True
1092,hydranet.eth,Hydranet DAO,42161,HDN,False,1647461166,39,276,135190,0.4519877900775992,True
1093,hoabandz.eth,Vote,324,ETH,False,1690970408,39,5,135229,0.45211818081517613,True
1094,zeyu888888.eth,Balder,1,VOTE,False,1691047935,39,24,135268,0.4522485715527531,True
1095,88910.eth,matic net,324,zat,False,1690185123,39,62,135307,0.45237896229033003,True
1096,alphonse001005.eth,Alphonse,56,VOTE,False,1683987719,39,30,135346,0.45250935302790696,True
1097,michaeltay.eth,Gitcoin Long Holders,1,GTC,False,1688349828,39,41,135385,0.4526397437654839,True
1098,pogubam.eth,POGUBAM,1,VOTE,False,1691136747,39,165,135424,0.45277013450306086,True
1099,vladgrom.eth,Snaoshots Retro,56,VOTE,True,1688416983,39,38,135463,0.4529005252406378,True
1100,blocks-dao.eth,BLOCKS DAO,137,BLOCKS,False,1633037509,39,122,135502,0.4530309159782147,True
1101,somadina.eth,为了dream的投票！,1,VOTE,True,1688062586,39,35,135541,0.45316130671579163,True
1102,daobim.eth,BIM,8453,BIM,False,1708943903,39,55,135580,0.4532916974533686,True
1103,jinsun.eth,Gitcoinpassort,56,VOTE,False,1689484993,39,53,135619,0.45342208819094554,True
1104,spotify-eth.eth,Matic2Moon,1,MATIC,False,1691897800,39,36,135658,0.45355247892852246,True
1105,ballersvote.eth,Ballers,1,BALLER,False,1621427867,38,10,135696,0.45367952631385383,True
1106,nounsamigos.eth,Nouns Amigos,1,VOTES,False,1710979815,38,96,135734,0.4538065736991852,True
1107,sake,SAKEVOTER,1,SAKE,False,1620456794,38,4,135772,0.4539336210845166,True
1108,earl-grey.eth,Earlgrey DAO,1,pNouns,False,1671347176,38,10,135810,0.454060668469848,True
1109,76310.eth,jokecory,1101,NOKS,False,1703508337,38,2,135848,0.45418771585517936,True
1110,99887788.eth,Wagmisnap,1,VOTE,False,1701881564,38,1,135886,0.45431476324051073,True
1111,buger.eth,2B DAO,56,2b,False,1619957957,38,20,135924,0.4544418106258421,True
1112,chuhaixujingdf2938.eth,xujing,1,AC,False,1688306467,38,1,135962,0.45456885801117347,True
1113,pooltogether.eth,PoolTogether,1,POOL + PPOOL,False,1615484233,38,5226,136000,0.45469590539650484,True
1114,twtcoin.eth,dfwe,1,VOTE,False,1686764696,38,2,136038,0.4548229527818362,True
1115,1234567890-1.eth,hshs54y,1,VOTE,False,1699615013,38,1,136076,0.45495000016716763,True
1116,sandboxdao.eth,The Sandbox DAO,1,VP,False,1715002945,38,14149,136114,0.455077047552499,True
1117,tianb85c.eth,tiantian,1,VOTE,False,1690610083,38,28,136152,0.4552040949378304,True
1118,rbn.eth,Aevo,1,AEVO,False,1621872225,38,2100,136190,0.45533114232316174,True
1119,dogiracommunity.eth,Dogira Community Governance,137,DOGIRA,False,1632594708,38,37,136228,0.4554581897084931,True
1120,0x00021.eth,D72-75,1,VOTE,False,1710512488,38,11,136266,0.4555852370938245,True
1121,345623.eth,drfhshdrh,1,VOTE,False,1690941398,38,0,136304,0.45571228447915585,True
1122,joysuwei.eth,joysuwei,56,VOTE,False,1683719975,38,59,136342,0.4558393318644873,True
1123,prespool.eth,PreSpool,1,preSPL,True,1631074191,38,12,136380,0.45596637924981864,True
1124,aziyaaaa.eth,Aziyaaa,1,VOTE,False,1691840174,38,8,136418,0.45609342663515,True
1125,ricardoguzman.eth,ZkSync Art,324,ETH,False,1707155394,38,94,136456,0.4562204740204814,True
1126,004836.eth,STAR NETWORK,1,VOTE,False,1686814519,38,102,136494,0.45634752140581275,True
1127,chaingptai.eth,ChainGPT AI,56,CGPT,False,1683253808,38,3438,136532,0.4564745687911441,True
1128,ukort.eth,BDD,1,VOTE,False,1686613530,38,23,136570,0.4566016161764755,True
1129,hyhgd8.eth,虚拟币之家,42161,ETH,False,1654932463,38,34,136608,0.45672866356180686,True
1130,ilvgov.eth,Illuvinati Governance,1,ILV-NFT,False,1616458351,38,4552,136646,0.4568557109471383,True
1131,longbtc20090103.eth,RichDAO,1,ticket,True,1654840728,38,49,136684,0.45698275833246965,True
1132,lodestarfinance.eth,Lodestar Finance,42161,LODE,False,1668728048,38,116,136722,0.457109805717801,True
1133,6821k.eth,你上一次唱歌自娱是在何时？唱给别人听，又是在什么时候？,1,VOTE,False,1698814961,38,2,136760,0.4572368531031324,True
1134,zhuzhuking.eth,DZHT,56,DZHT,False,1636798224,38,36,136798,0.45736390048846376,True
